MKN7_CCK81,18
MKN7_SW48,18
UACC257_CCK81,18
TE6_SW48,18
CCK81_LN229,18
CCK81_MDAMB157,18
CCK81_ABC1,18
CCK81_RVH421,18
NCIH1944_SW48,18
SUDHL4_HCT15,18
A2780_CCK81,17
OPM2_RKO,17
OCUM1_SNGM,17
MCF7_SNGM,17
NCIH1048_NCIH23,17
NCIH1048_NCIH2172,17
NCIH1048_NCIH2110,17
NCIH358_SHP77,17
SKMEL30_NCIH1155,17
IALM_NCIH1155,17
MFE296_CL34,17
NCIH716_NCIH2172,17
NCIH716_NCIH650,17
MKN1_SNGM,17
NCIH23_NUGC3,17
CORL23_RKO,17
CORL23_SNUC5,17
NCIH522_HCT15,17
NCIH441_NCIH2110,17
8505C_CCK81,17
LXF289_RKO,17
LXF289_NCIH1155,17
LXF289_NCIH650,17
MDST8_SNU1,17
IGR1_RCHACV,17
IGR1_NALM6,17
KARPAS422_RKO,17
KARPAS422_SNGM,17
HGC27_CL34,17
AGS_NUGC3,17
AGS_MDAMB453,17
NUGC3_RCHACV,17
NUGC3_KYSE510,17
NCIH1975_SW48,17
KYSE70_CCK81,17
SNU1_NCIH661,17
SNU1_NCIH446,17
SNU1_MELJUSO,17
SNU1_RVH421,17
K562_RKO,17
NCIH2030_SNUC5,17
NCIH2030_SNGM,17
NCIH1437_SW48,17
MOLM13_HCT15,17
HDMYZ_SNGM,17
NCIH2291_NCIH650,17
RKO_KMS11,17
RKO_SUDHL6,17
RKO_MDAMB231,17
RKO_COLO679,17
RKO_NCIH1944,17
RKO_NCIH838,17
RKO_MDAMB157,17
RKO_ABC1,17
RKO_HCC44,17
RKO_GB1,17
RKO_KU1919,17
MDAMB453_NCIH2110,17
SNUC5_MDAMB157,17
MDAMB468_SNGM,17
NALM6_KYSE150,17
NALM6_TE4,17
SNGM_KYM1,17
SNGM_UACC257,17
SNGM_LN229,17
SNGM_MDAMB157,17
SNGM_KU1919,17
NCIH1793_NCIH2009,17
NCIH1793_NCIH446,17
NCIH1793_CL34,17
NCIH2052_HCT15,17
SKMEL3_HCT15,17
NCIH2009_NCIH650,17
CAL33_CCK81,17
NCIH2172_NCIH446,17
NCIH2172_EBC1,17
NCIH2172_COLO679,17
NCIH661_NCIH1155,17
SH4_HCT15,17
NCIH446_NCIH1155,17
NCIH446_CL34,17
MDAMB231_NCIH650,17
MDAMB231_SW48,17
MDAMB231_NCIH2110,17
EBC1_CL34,17
CCK81_NCIH838,17
SUIT2_NCIH650,17
KYSE180_NCIH650,17
NCIH838_NCIH2110,17
NCIH1155_AU565,17
